CID;TABCD;LCD;ALLOCATED
515;25;1200;1
515;25;1197;1
515;25;1198;1
515;25;1195;1
515;25;1196;1
515;25;1203;1
515;25;1204;1
515;25;2349;1
515;25;3122;1
515;25;2350;1
515;25;2351;1
515;25;2722;1
515;25;3123;1
515;25;3124;1
515;25;3125;1
515;25;1111;1
515;25;2915;1
515;25;2324;1
515;25;1112;1
515;25;1113;1
515;25;2250;1
515;25;3226;1
515;25;2246;1
515;25;2796;1
515;25;2249;1
515;25;2252;1
515;25;2723;1
515;25;2917;1
515;25;2919;1
515;25;2920;1
515;25;2817;1
515;25;2818;1
515;25;2819;1
515;25;2320;1
515;25;2321;1
515;25;2724;1
515;25;2725;1
515;25;2322;1
515;25;2323;1
515;25;2926;1
515;25;2927;1
515;25;2928;1
515;25;3111;1
515;25;3112;1
515;25;3113;1
515;25;3114;1
515;25;3115;1
515;25;2982;1
515;25;2983;1
515;25;2984;1
515;25;2985;1
515;25;2986;1
515;25;2987;1
515;25;2988;1
515;25;2989;1
515;25;1060;1
515;25;1061;1
515;25;1062;1
515;25;377;1
515;25;378;1
515;25;379;1
515;25;380;1
515;25;212;1
515;25;214;1
515;25;215;1
515;25;204;1
515;25;240;1
515;25;241;1
515;25;203;1
515;25;242;1
515;25;243;1
515;25;244;1
515;25;202;1
515;25;1315;1
515;25;1316;1
515;25;1269;1
515;25;1270;1
515;25;1255;1
515;25;1256;1
515;25;1259;1
515;25;1260;1
515;25;1257;1
515;25;1258;1
515;25;375;1
515;25;376;1
515;25;1301;1
515;25;1302;1
515;25;1293;1
515;25;1294;1
515;25;1297;1
515;25;1298;1
515;25;1295;1
515;25;1296;1
515;25;1239;1
515;25;1240;1
515;25;1313;1
515;25;1314;1
515;25;1265;1
515;25;1266;1
515;25;1261;1
515;25;1262;1
515;25;1263;1
515;25;1264;1
515;25;1474;1
515;25;1475;1
515;25;1287;1
515;25;1288;1
515;25;1289;1
515;25;1290;1
515;25;1291;1
515;25;1292;1
515;25;1273;1
515;25;1274;1
515;25;1478;1
515;25;1479;1
515;25;1241;1
515;25;1242;1
515;25;1071;1
515;25;1072;1
515;25;1073;1
515;25;1074;1
515;25;1075;1
515;25;1076;1
515;25;1078;1
515;25;1082;1
515;25;1083;1
515;25;1084;1
515;25;3021;1
515;25;1533;1
515;25;1534;1
515;25;595;1
515;25;602;1
515;25;601;1
515;25;600;1
515;25;599;1
515;25;598;1
515;25;597;1
515;25;596;1
515;25;1271;1
515;25;1272;1
515;25;2506;1
515;25;2507;1
