CID;TABCD;LCD;ALLOCATED
501;11;30663;1
501;11;31619;1
501;11;31599;1
501;11;31600;1
501;11;31601;1
501;11;31602;1
501;11;30823;1
501;11;30824;1
501;11;30825;1
501;11;30826;1
501;11;30827;1
501;11;30828;1
501;11;30829;1
501;11;30830;1
501;11;31311;1
501;11;31312;1
501;11;31313;1
501;11;31314;1
501;11;31152;1
501;11;31153;1
501;11;31154;1
501;11;31155;1
501;11;31282;1
501;11;31283;1
501;11;31284;1
501;11;31285;1
501;11;31286;1
501;11;30961;1
501;11;30962;1
501;11;30963;1
501;11;30964;1
501;11;30965;1
501;11;30966;1
501;11;30967;1
501;11;30968;1
501;11;31671;1
501;11;31672;1
501;11;31673;1
501;11;30673;1
501;11;30674;1
501;11;30675;1
501;11;30676;1
501;11;30677;1
501;11;30678;1
501;11;30679;1
501;11;30680;1
501;11;31403;1
501;11;31404;1
501;11;31405;1
501;11;31406;1
501;11;31407;1
501;11;31421;1
501;11;31422;1
501;11;31423;1
501;11;31496;1
501;11;31497;1
501;11;31498;1
501;11;31499;1
501;11;31500;1
501;11;31501;1
501;11;31502;1
501;11;31503;1
501;11;31504;1
501;11;31230;1
501;11;31231;1
501;11;31232;1
501;11;31233;1
501;11;31234;1
501;11;31235;1
501;11;31236;1
501;11;31237;1
501;11;31238;1
501;11;31239;1
501;11;30996;1
501;11;30997;1
501;11;30998;1
501;11;31629;1
501;11;31630;1
501;11;31631;1
501;11;31376;1
501;11;31656;1
501;11;31377;1
501;11;31378;1
501;11;31379;1
501;11;31380;1
501;11;31381;1
501;11;31626;1
501;11;31627;1
501;11;31628;1
501;11;31222;1
501;11;31224;1
501;11;31225;1
501;11;31226;1
501;11;31227;1
501;11;31228;1
501;11;31229;1
501;11;31217;1
501;11;31218;1
501;11;31219;1
501;11;31220;1
501;11;31221;1
501;11;31620;1
501;11;30844;1
501;11;30845;1
501;11;30846;1
501;11;30847;1
501;11;30848;1
501;11;30849;1
501;11;30850;1
501;11;30836;1
501;11;30837;1
501;11;30838;1
501;11;30839;1
501;11;30840;1
501;11;30841;1
501;11;30842;1
501;11;30843;1
501;11;30831;1
501;11;30832;1
501;11;30833;1
501;11;30834;1
501;11;30835;1
501;11;30212;1
501;11;30213;1
501;11;30586;1
501;11;30587;1
501;11;30588;1
501;11;30589;1
501;11;30590;1
501;11;30591;1
501;11;30592;1
501;11;30593;1
501;11;30594;1
501;11;30208;1
501;11;30209;1
501;11;30565;1
501;11;30566;1
501;11;30567;1
501;11;30568;1
501;11;30569;1
501;11;30570;1
501;11;30571;1
501;11;30572;1
501;11;30573;1
501;11;30574;1
