CID;TABCD;LCD;ALLOCATED
510;20;1350;1
510;20;1351;1
510;20;1352;1
510;20;244;1
510;20;245;1
510;20;1365;1
510;20;1366;1
510;20;1367;1
510;20;1773;1
510;20;1657;1
510;20;1658;1
510;20;1659;1
510;20;1346;1
510;20;1408;1
510;20;1409;1
510;20;1257;1
510;20;965;1
510;20;967;1
510;20;968;1
510;20;969;1
510;20;1411;1
510;20;1412;1
510;20;1413;1
510;20;1239;1
510;20;1665;1
510;20;698;1
510;20;1240;1
510;20;699;1
510;20;1241;1
510;20;944;1
510;20;1242;1
510;20;945;1
510;20;946;1
510;20;1821;1
510;20;900;1
510;20;901;1
510;20;902;1
510;20;359;1
510;20;360;1
510;20;746;1
510;20;1580;1
510;20;748;1
510;20;988;1
510;20;1579;1
510;20;622;1
510;20;623;1
510;20;624;1
510;20;1122;1
510;20;1124;1
510;20;1125;1
510;20;1126;1
510;20;1123;1
510;20;1127;1
510;20;1128;1
510;20;1130;1
510;20;1131;1
510;20;1132;1
510;20;1133;1
510;20;1134;1
510;20;687;1
510;20;1244;1
510;20;688;1
510;20;1245;1
510;20;689;1
510;20;690;1
510;20;1824;1
510;20;1825;1
510;20;1826;1
510;20;6051;1
510;20;6052;1
510;20;6053;1
510;20;6054;1
510;20;6055;1
510;20;6063;1
510;20;6056;1
510;20;6057;1
510;20;6058;1
510;20;6059;1
510;20;6060;1
510;20;6061;1
510;20;6062;1
510;20;1515;1
510;20;1516;1
510;20;1517;1
510;20;1614;1
510;20;1669;1
510;20;1670;1
510;20;1666;1
510;20;1667;1
510;20;1668;1
510;20;1286;1
510;20;1287;1
510;20;1288;1
510;20;1762;1
510;20;1763;1
510;20;1421;1
510;20;227;1
510;20;228;1
510;20;836;1
510;20;837;1
510;20;838;1
510;20;1004;1
510;20;839;1
510;20;840;1
510;20;841;1
510;20;842;1
510;20;843;1
510;20;1157;1
510;20;817;1
510;20;818;1
510;20;819;1
510;20;820;1
510;20;832;1
510;20;833;1
510;20;834;1
510;20;1158;1
510;20;835;1
510;20;1159;1
510;20;1224;1
510;20;1225;1
510;20;1226;1
510;20;1148;1
510;20;1149;1
510;20;1150;1
510;20;1151;1
510;20;1152;1
510;20;825;1
510;20;826;1
510;20;827;1
510;20;1250;1
510;20;828;1
510;20;1654;1
510;20;1655;1
510;20;1656;1
510;20;1153;1
510;20;1154;1
510;20;1155;1
510;20;1156;1
510;20;1640;1
510;20;1641;1
510;20;1642;1
510;20;821;1
510;20;822;1
510;20;823;1
510;20;1251;1
510;20;824;1
510;20;1749;1
510;20;1750;1
510;20;1303;1
510;20;1304;1
510;20;1305;1
510;20;1306;1
510;20;1613;1
510;20;66;1
510;20;68;1
510;20;69;1
510;20;1568;1
510;20;70;1
510;20;71;1
510;20;72;1
510;20;73;1
510;20;74;1
510;20;75;1
510;20;76;1
510;20;77;1
510;20;78;1
510;20;79;1
510;20;80;1
510;20;81;1
510;20;1418;1
510;20;1419;1
510;20;1420;1
