CID;LID;NID;NTRANSLATION
510;3;1405;Huguo Rd
510;2;1406;dong hua dong lu
510;3;1406;Donghua East Rd
510;2;1407;ru an jie
510;3;1407;Ru'an St
510;2;1409;nan tong jie
510;3;1409;Nantong St
510;2;1410;xiang yun jie
510;3;1410;Xiangyun St
510;2;1411;bao shan jie
510;3;1411;Baoshan St
510;2;1417;kun zhou lu
510;3;1417;Kunzhou Rd
510;2;1418;ke tai lu
510;3;1418;Ketai Rd
510;2;1425;fu bao wen hua cheng
510;3;1425;Fubaowenhuacheng
510;2;1426;fu da lu
510;3;1426;Fuda Rd
510;2;1427;bao hai lu
510;3;1427;Baohai Rd
510;2;1428;jin yuan da dao
510;3;1428;Jinyuan Blvd
510;2;1430;jin zhi lu
510;3;1430;Jinzhi Rd
510;2;1431;shuang qiao lu
510;3;1431;Shuangqiao Rd
510;2;1432;guan xing lu
510;3;1432;Guanxing Rd
510;2;1437;guan ling lu
510;3;1437;Guanling Rd
510;2;1438;ke kai lu
510;3;1438;Kekai Rd
510;2;1441;tie ju lu
510;3;1441;Tieju Rd
510;2;1442;guo fang lu
510;3;1442;Guofang Rd
510;2;1443;guang hua jie
510;3;1443;Guanghua St
510;2;1445;wen miao zhi jie
510;3;1445;Wenmiao St
510;2;1446;wei yuan jie
510;3;1446;Weiyuan St
510;2;1447;zheng yi lu
510;3;1447;Zhengyi Rd
510;2;1448;duan shi jie
510;3;1448;Duanshi St
510;2;1449;qing yun jie
510;3;1449;Qingyun St
510;2;1450;xiang yan jie
510;3;1450;Xiangyan St
510;2;1453;ming tong lu
510;3;1453;Mingtong Rd
510;2;1454;ke hua lu
510;3;1454;Kehua Rd
510;2;1455;er huan xi lu dong ce jiao ling lu ru kou za dao
510;3;1455;2nd Ring West Rd E Jiaoling Rd Entrance Ramp
510;2;1456;shi long lu
510;3;1456;Shilong Rd
510;2;1457;jin shi lu
510;3;1457;Jinshi Rd
510;2;1458;jin jiang lu
510;3;1458;Jinjiang Rd
510;2;1460;hong jin lu
510;3;1460;Hongjin Rd
510;2;1461;yun shan lu
510;3;1461;Yunshan Rd
510;2;1464;ke pu lu
510;3;1464;Kepu Rd
510;2;1466;kun ling lu
510;3;1466;Kunling Rd
510;2;1468;yong ming lu
510;3;1468;Yongming Rd
510;2;1469;huang gua ying lu
510;3;1469;Huangguaying Rd
510;2;1470;cai lian lu
510;3;1470;Cailian Rd
510;2;1474;er jia wan lu
