CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
518;28;3456;L;1;4;;3538;2535;1891;3;
518;28;739;L;1;4;;1929;2544;2567;3;
518;28;2931;L;7;0;;;4223;4195;3;
518;28;1851;L;1;4;;3382;2978;1945;3;
518;28;1383;L;1;4;;3190;1993;2213;3;
518;28;1388;L;1;4;;2065;2213;3020;3;
518;28;370;L;1;4;;2800;2213;3211;3;
518;28;1862;L;1;4;;2007;1945;2989;3;
518;28;2995;L;1;4;;5382;3441;4772;3;
518;28;1113;L;1;4;;2281;2213;2800;3;
518;28;2819;L;7;0;;;1901;4549;3;
518;28;1109;L;1;3;;1901;3020;2281;3;
518;28;2823;L;7;0;;;4607;4549;3;
518;28;2825;L;7;0;;;4602;4552;3;
518;28;2004;L;1;4;;2207;2800;2281;3;
518;28;2657;L;7;0;;;1885;1928;3;
518;28;137;L;1;3;;1885;4958;4959;3;
518;28;2661;L;7;0;;;4444;1928;3;
518;28;3515;L;7;0;;;4444;1928;3;
518;28;2667;L;7;0;;;4444;3701;3;
518;28;3513;L;7;0;;;4444;3701;3;
518;28;2659;L;7;0;;;4439;3703;3;
518;28;2749;L;7;0;;;2022;4507;3;
518;28;1867;L;1;4;;2022;2007;4731;3;
518;28;510;L;1;4;;1940;5103;4759;3;
518;28;2350;L;1;4;;3323;2243;3613;3;
518;28;1316;L;1;4;;2921;3110;3124;3;
518;28;3614;L;1;4;;2496;4760;4759;3;
518;28;3040;L;1;4;;2407;2329;2327;3;
518;28;3034;L;1;4;;1964;2340;2407;3;
518;28;1156;L;1;4;;3114;2941;2958;3;
518;28;1326;L;1;3;;3118;3646;3396;3;
518;28;3480;L;1;4;;5230;2812;5231;3;
518;28;3483;L;1;4;;5230;2958;2960;3;
518;28;1951;L;1;4;;2924;3022;2958;3;
518;28;2707;L;7;0;;;3954;4458;3;
518;28;3113;L;7;0;;;4850;4458;3;
518;28;3010;L;1;4;;3007;4820;3012;3;
518;28;2164;L;1;4;;3015;1931;2167;3;
518;28;2001;L;1;4;;3411;3410;3517;3;
518;28;1307;L;1;4;;2226;5321;3110;3;
518;28;2218;L;1;4;;3556;5106;3557;3;
518;28;729;L;1;4;;2546;3219;2544;3;
518;28;1310;L;1;4;;3110;3020;3022;3;
518;28;3225;L;7;0;;;4958;1928;3;
518;28;3309;L;1;4;;5118;4958;3568;3;
518;28;3312;L;1;4;;5119;4958;3567;3;
518;28;1699;L;1;4;;2832;3250;3251;3;
518;28;2623;L;7;0;;;5431;1928;3;
518;28;1011;L;1;4;;3251;2824;1928;3;
518;28;3251;L;7;0;;;5036;1928;3;
518;28;1702;L;1;4;;3350;3250;2792;3;
518;28;2171;L;1;4;;2864;2785;3545;3;
518;28;1753;L;1;4;;2029;5266;3356;3;
518;28;1709;L;1;4;;3255;1928;5372;3;
518;28;3274;L;1;4;;2696;3218;2693;3;
518;28;876;L;1;4;;2689;2683;2693;3;
518;28;881;L;1;4;;2693;2570;2689;3;
518;28;839;L;1;4;;2570;1891;1953;3;
518;28;885;L;1;4;;2686;1953;1928;3;
518;28;2066;L;1;4;;2687;1953;2643;3;
518;28;2061;L;1;4;;2685;1953;2643;3;
518;28;2143;L;1;4;;3542;1891;3218;3;
518;28;3237;L;7;0;;;3218;3701;3;
518;28;2135;L;1;4;;3218;5228;2651;3;
518;28;2917;L;7;0;;;5451;1891;3;
518;28;2513;L;7;0;;;3743;3703;3;
518;28;897;L;1;4;;5110;1892;2571;3;
518;28;1927;L;1;4;;3383;3022;3397;3;
518;28;1346;L;1;4;;2932;2929;2934;3;
518;28;1988;L;1;4;;3407;2960;2978;3;
518;28;2247;L;1;4;;3565;2146;2145;3;
518;28;1056;L;1;4;;2184;3250;1884;3;
518;28;2177;L;1;4;;2185;2184;1884;3;
518;28;3594;L;1;4;;4943;3356;3357;3;
518;28;1766;L;1;4;;4765;2028;2031;3;
518;28;1036;L;1;4;;2848;1885;1928;3;
518;28;2671;L;7;0;;;3931;1928;3;
518;28;2238;L;1;4;;2145;5229;1912;3;
518;28;2933;L;7;0;;;4243;3819;3;
518;28;3477;L;1;4;;1973;1977;5229;3;
518;28;1440;L;1;1;;3526;3419;4949;3;
518;28;2394;L;1;3;;5352;4745;5363;3;
518;28;2389;L;1;3;;5075;3419;4745;3;
518;28;3371;L;1;4;;3614;2382;5075;3;
518;28;3507;L;7;0;;;5246;1928;3;
518;28;940;L;1;4;;2752;2571;1881;3;
518;28;3101;L;7;0;;;4834;1928;3;
518;28;3097;L;7;0;;;4834;1881;3;
518;28;3493;L;1;4;;2755;2753;2752;3;
518;28;2539;L;7;0;;;2077;1928;3;
518;28;934;L;1;4;;2077;1928;2752;3;
518;28;1847;L;1;4;;2026;2027;5266;3;
518;28;3525;L;7;0;;;5266;4731;3;
518;28;2753;L;7;0;;;5266;4509;3;
518;28;175;L;1;3;;5266;4731;3272;3;
518;28;633;L;1;4;;2392;5348;2347;3;
518;28;3296;L;1;4;;5116;1912;4814;3;
518;28;1728;L;1;4;;3253;1928;3355;3;
518;28;2029;L;1;4;;3417;3211;3208;3;
518;28;1733;L;1;4;;3351;1928;3255;3;
518;28;1079;L;1;4;;2200;3351;2647;3;
518;28;3247;L;7;0;;;1996;1928;3;
518;28;1022;L;1;4;;1996;1928;1885;3;
518;28;2323;L;1;4;;1912;5116;2382;3;
518;28;1741;L;1;4;;2837;2647;1996;3;
518;28;1719;L;1;4;;3354;1928;1996;3;
518;28;1260;L;1;4;;2931;2223;2249;3;
518;28;2372;L;1;4;;3441;3423;5382;3;
518;28;3288;L;1;4;;4746;3423;5383;3;
518;28;2853;L;7;0;;;3147;3020;3;
518;28;1688;L;1;4;;3147;5277;1993;3;
518;28;2332;L;1;4;;3423;3598;2382;3;
518;28;3367;L;1;4;;5127;5385;3598;3;
518;28;2118;L;1;4;;3533;2580;3534;3;
518;28;1569;L;1;4;;2584;1891;1953;3;
518;28;2051;L;1;4;;2584;2562;1891;3;
518;28;1565;L;1;4;;2584;3178;2562;3;
518;28;2927;L;7;0;;;4232;4233;3;
518;28;2503;L;7;0;;;1892;1928;3;
518;28;2519;L;7;0;;;1892;3703;3;
518;28;276;L;1;4;;1892;2109;4958;3;
518;28;2499;L;7;0;;;3787;1928;3;
518;28;2487;L;7;0;;;3787;3703;3;
518;28;2527;L;7;0;;;3787;3701;3;
518;28;3137;L;7;0;;;3787;1891;3;
518;28;2477;L;7;0;;;3730;1928;3;
518;28;2481;L;7;0;;;3730;3703;3;
518;28;2525;L;7;0;;;3730;3666;3;
518;28;2789;L;7;0;;;3116;4058;3;
518;28;3615;L;1;4;;3116;3646;3022;3;
518;28;3529;L;7;0;;;5271;4058;3;
518;28;1924;L;1;4;;3125;3021;3022;3;
518;28;3302;L;1;4;;5092;2511;2516;3;
518;28;3153;L;7;0;;;1881;5453;3;
518;28;3269;L;7;0;;;1881;1928;3;
