CID;TABCD;LCD;ALLOCATED
513;23;404;1
513;23;405;1
513;23;413;1
513;23;414;1
513;23;415;1
513;23;416;1
513;23;417;1
513;23;409;1
513;23;410;1
513;23;411;1
513;23;81;1
513;23;82;1
513;23;85;1
513;23;83;1
513;23;77;1
513;23;127;1
513;23;84;1
513;23;2317;1
513;23;2318;1
513;23;2323;1
513;23;2324;1
513;23;4052;1
513;23;3665;1
513;23;4050;1
513;23;4053;1
513;23;4006;1
513;23;4007;1
513;23;4010;1
513;23;4011;1
513;23;3670;1
513;23;3671;1
513;23;3672;1
513;23;3684;1
513;23;3685;1
513;23;849;1
513;23;850;1
513;23;851;1
513;23;852;1
513;23;1094;1
513;23;1095;1
513;23;1096;1
513;23;1097;1
513;23;1098;1
513;23;1099;1
513;23;1100;1
513;23;1101;1
513;23;1102;1
513;23;3937;1
513;23;3938;1
513;23;3939;1
513;23;2064;1
513;23;4039;1
513;23;4054;1
513;23;4055;1
513;23;2065;1
513;23;4175;1
513;23;1515;1
513;23;1516;1
513;23;1517;1
513;23;3283;1
513;23;3284;1
513;23;3285;1
513;23;832;1
513;23;833;1
513;23;835;1
513;23;1917;1
513;23;1918;1
513;23;1919;1
513;23;2489;1
513;23;2490;1
513;23;766;1
513;23;767;1
513;23;768;1
513;23;769;1
513;23;770;1
513;23;771;1
513;23;4270;1
513;23;4271;1
513;23;4272;1
513;23;4264;1
513;23;4265;1
513;23;4414;1
513;23;4266;1
513;23;4267;1
513;23;4268;1
513;23;4269;1
513;23;920;1
513;23;917;1
513;23;918;1
513;23;921;1
513;23;922;1
513;23;923;1
513;23;924;1
513;23;925;1
513;23;1957;1
513;23;1958;1
513;23;1959;1
513;23;1960;1
513;23;1967;1
513;23;1968;1
513;23;1969;1
513;23;1119;1
513;23;1120;1
513;23;1121;1
513;23;3527;1
513;23;3528;1
513;23;3529;1
513;23;3926;1
513;23;3927;1
513;23;3928;1
513;23;3524;1
513;23;3525;1
513;23;3526;1
513;23;2659;1
513;23;2660;1
513;23;2491;1
513;23;2492;1
513;23;3508;1
513;23;3509;1
513;23;3510;1
513;23;3511;1
513;23;3512;1
513;23;976;1
513;23;980;1
513;23;979;1
513;23;978;1
513;23;977;1
513;23;1689;1
513;23;1690;1
513;23;1691;1
513;23;2535;1
513;23;2536;1
513;23;3710;1
513;23;1563;1
513;23;1564;1
513;23;3711;1
513;23;3712;1
513;23;3713;1
513;23;1571;1
513;23;1573;1
513;23;1574;1
513;23;3745;1
513;23;3746;1
513;23;3747;1
513;23;1568;1
513;23;1569;1
513;23;1570;1
513;23;4200;1
513;23;3751;1
513;23;3752;1
513;23;3753;1
513;23;3748;1
513;23;3749;1
513;23;3750;1
513;23;3405;1
513;23;4037;1
513;23;3407;1
513;23;3620;1
513;23;3621;1
513;23;3622;1
513;23;3462;1
513;23;3463;1
513;23;3464;1
513;23;3465;1
513;23;4440;1
513;23;4441;1
513;23;2665;1
513;23;2666;1
513;23;3466;1
513;23;3467;1
513;23;3468;1
513;23;3469;1
513;23;2515;1
513;23;2516;1
513;23;3742;1
513;23;3743;1
513;23;3744;1
513;23;3473;1
513;23;3474;1
513;23;3475;1
513;23;3548;1
513;23;3549;1
513;23;3550;1
513;23;3551;1
513;23;2591;1
513;23;2592;1
513;23;4416;1
