CID;LID;NID;NTRANSLATION
522;2;834;zhong guan cun yi qiao
522;3;834;Zhongguancun 1st Brg
522;2;835;xue yuan qiao
522;3;835;Xueyuan Brg
522;2;842;chao yang gong yuan qiao
522;3;842;Chaoyang Park Brg
522;2;853;si ji qing qiao
522;3;853;Sijiqing Brg
522;2;856;lin cui qiao
522;3;856;Lincui Brg
522;2;857;yang shan qiao
522;3;857;Yangshan Brg
522;2;860;ping fang qiao
522;3;860;Pingfang Brg
522;2;864;yi zhuang qiao
522;3;864;Yizhuang Brg
522;2;865;jing xian qiao
522;3;865;Jingxian Brg
522;2;870;xing shi kou qiao
522;3;870;Xingshikou Brg
522;2;871;xiang quan qiao
522;3;871;Xiangquan Brg
522;2;874;bei feng wo zhong lu
522;3;874;Beifengwo Middle Rd
522;2;875;hui cheng men dong lu
522;3;875;Huichengmen East Rd
522;2;883;lian hua chi xi lu
522;3;883;Lianhuachi West Rd
522;2;884;tai ping dong lu
522;3;884;Taiping East Rd
522;2;886;wan shou lu dong jie
522;3;886;Wanshoulu East St
522;2;887;yu yuan tan nan lu
522;3;887;Yuyuantan South Rd
522;2;888;wan shou lu
522;3;888;Wanshou Rd
522;2;891;bai guang lu
522;3;891;Baiguang Rd
522;2;892;niu jie
522;3;892;Niujie
522;2;893;jiao zi hu tong
522;3;893;Jiaozi Hu Tong
522;2;897;su zhou qiao
522;3;897;Suzhou Brg
522;2;899;xiao jia he qiao
522;3;899;Xiaojiahe Brg
522;2;900;yuan ming yuan xi lu
522;3;900;Yuanmingyuan West Rd
522;2;903;ya men kou qiao
522;3;903;Yamenkou Brg
522;2;907;yue ge zhuang qiao
522;3;907;Yuegezhuang Brg
522;2;908;da jing qiao
522;3;908;Dajing Brg
522;2;909;wan ping qiao
522;3;909;Wanping Brg
522;2;911;fen zhong si qiao
522;3;911;Fenzhongsi Brg
522;2;912;shi ba li dian qiao
522;3;912;Shibalidian Brg
522;2;913;da yang fang qiao
522;3;913;Dayangfang Brg
522;2;914;ma ju qiao
522;3;914;Maju Brg
522;2;915;si fang qiao
522;3;915;Sifang Brg
522;2;916;wu fang qiao
522;3;916;Wufang Brg
522;2;918;shi yuan qiao
522;3;918;Shiyuan Brg
522;2;923;wang he qiao
522;3;923;Wanghe Brg
522;2;924;lai guang ying qiao
522;3;924;Laiguangying Brg
522;2;925;huang gang qiao
522;3;925;Huanggang Brg
522;2;927;suan zao ling qiao
522;3;927;Suanzaoling Brg
522;2;928;an hua qiao
522;3;928;Anhua Brg
522;2;934;jing liang qiao
522;3;934;Jingliang Brg
522;2;936;shuang yuan qiao
522;3;936;Shuangyuan Brg
522;2;937;shuang hui qiao
522;3;937;Shuanghui Brg
522;2;938;bin he lu
522;3;938;Binhe Rd
522;2;942;ding ge zhuang qiao
522;3;942;Dinggezhuang Brg
522;2;944;tong yan gao su gong lu
522;3;944;Tongyan Hwy
522;2;945;da shan qiao
522;3;945;Dashan Brg
522;2;946;bei gao qiao
522;3;946;Beigao Brg
522;2;948;wen yu qiao
522;3;948;Wenyu Brg
522;2;949;qing he qiao
522;3;949;Qinghe Brg
522;2;951;xi san qi qiao
522;3;951;Xisanqi Brg
522;2;952;hui long guan qiao
522;3;952;Huilongguan Brg
522;2;953;shi ge zhuang qiao
522;3;953;Shigezhuang Brg
522;2;954;ding si qiao
522;3;954;Dingsi Brg
522;2;956;yan cun qiao
522;3;956;Yancun Brg
522;2;957;li yuan qiao
522;3;957;Liyuan Brg
522;2;960;gu lan dong qiao
522;3;960;Gulandong Bridge
522;2;961;hu lu fa qiao
522;3;961;Hulufa Brg
522;2;962;zhuan lou qiao
522;3;962;Zhuanlou Brg
522;2;963;tian shui qiao
522;3;963;Tianshui Brg
522;2;965;ci ge zhuang qiao
522;3;965;Cigezhuang Brg
522;2;966;nan da hong men qiao
522;3;966;Nandahongmen Brg
522;2;970;tu qiao xin qiao
522;3;970;Tuqiaoxin Brg
522;2;972;san hui qiao
522;3;972;Sanhui Brg
522;2;973;xiao bao
522;3;973;Xiaobao
522;2;975;tong shun lu
522;3;975;Tongshun Rd
522;2;979;huo si lu
522;3;979;Huosi Rd
522;2;981;xiao tang shan qiao
522;3;981;Xiaotangshan Brg
522;2;982;shun sha qiao
522;3;982;Shunsha Brg
522;2;987;hei long tan lu
522;3;987;Heilongtan Rd
522;2;988;hou chang cun lu
522;3;988;Houchangcun Rd
522;2;990;liu huan
522;3;990;6th Ring
522;2;993;shang zhuang lu
522;3;993;Shangzhuang Rd
522;2;994;yong cheng bei lu
522;3;994;Yongcheng North Rd
522;2;995;yong xiang bei lu
522;3;995;Yongxiang North Rd
522;2;996;yong feng lu
522;3;996;Yongfeng Rd
522;2;997;yong jia bei lu
522;3;997;Yongjia North Rd
522;2;998;yong ze bei lu
522;3;998;Yongze North Rd
522;2;999;you yi lu
522;3;999;Youyi Rd
522;2;1002;yu zhi xi lu
522;3;1002;Yuzhi West Rd
522;2;1003;yu zhi lu
522;3;1003;Yuzhi Rd
522;2;1004;yu zhi dong lu
522;3;1004;Yuzhi East Rd
522;2;1007;hui long guan xi da jie
522;3;1007;Huilongguan West St
522;2;1009;huang ping lu
522;3;1009;Huangping Rd
522;2;1010;hong jun ying nan lu
522;3;1010;Hongjunying South Rd
522;2;1011;chun hua lu
522;3;1011;Chunhua Rd
522;2;1013;zhong dong lu
522;3;1013;Zhongdong Rd
522;2;1015;qi bei lu
522;3;1015;Qibei Rd
522;2;1016;ding si lu
522;3;1016;Dingsi Rd
522;2;1019;nong da nan lu
522;3;1019;Nongda South Rd
522;2;1020;shang di xi lu
522;3;1020;Shangdi West Rd
522;2;1021;shang di san jie
522;3;1021;Shangdisan St
522;2;1022;shang di qi jie
522;3;1022;Shangdiqi St
522;2;1023;jian guo men wai da jie
522;3;1023;Jianguomen Outer St
522;2;1024;guang hua lu
522;3;1024;Guanghua Rd
522;2;1030;xin yuan nan lu
522;3;1030;Xinyuan South Rd
522;2;1031;dong zhi men wai xie jie
522;3;1031;Dongzhimenwaixie St
522;2;1033;dong zhi men bei da jie
522;3;1033;Dongzhimen North St
522;2;1036;san yuan qiao
522;3;1036;Sanyuan Brg
522;2;1037;si yuan qiao
522;3;1037;Siyuan Brg
522;2;1038;guang shun nan da jie
522;3;1038;Guangshun South St
522;2;1040;wu yuan qiao
522;3;1040;Wuyuan Brg
522;2;1044;gao bei dian bei lu
522;3;1044;Gaobeidian North Rd
522;2;1045;bai ge qiao
522;3;1045;Baige Brg
522;2;1053;bei si huan dong lu fu lu
522;3;1053;N 4th Ring East Rd Side Rd
522;2;1054;xin hua xi jie
