CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
493;3;3070;L;1;4;;1998;1305;1999;4;
493;3;4228;L;1;4;;2126;39;1089;4;
493;3;2834;L;1;3;;1089;2126;40;4;
493;3;2971;L;1;4;;1957;183;845;4;
493;3;2974;L;1;4;;1959;1957;413;4;
493;3;2610;L;1;4;;845;1230;183;4;
493;3;4604;L;1;4;;146;679;678;4;
493;3;2565;L;1;4;;2465;146;361;4;
493;3;2871;L;1;4;;1322;1321;2172;4;
493;3;1436;L;1;4;;679;1044;146;4;
493;3;615;L;1;4;;332;679;200;4;
493;3;2807;L;1;4;;474;975;85;4;
493;3;1162;L;1;4;;413;67;183;4;
493;3;4294;L;1;4;;2159;2220;2219;4;
493;3;2677;L;1;4;;2125;2124;113;4;
493;3;1300;L;1;4;;319;579;40;4;
493;3;2886;L;1;4;;936;2395;1531;4;
493;3;2719;L;1;4;;690;76;446;4;
493;3;1532;L;1;1;;1177;1163;1181;4;
493;3;4383;L;1;4;;2239;470;84;4;
493;3;2671;L;1;4;;1253;675;116;4;
493;3;834;L;1;3;;321;911;40;4;
493;3;619;L;1;3;;289;2086;298;4;
493;3;1355;L;1;4;;1006;289;29;4;
493;3;2819;L;1;4;;854;376;1298;4;
493;3;976;L;1;3;;446;54;346;4;
493;3;1497;L;1;4;;446;76;1141;4;
493;3;2712;L;1;4;;234;2349;76;4;
493;3;2709;L;1;4;;1266;13;1263;4;
493;3;4236;L;1;4;;1266;2375;234;4;
493;3;4494;L;1;4;;2281;1266;13;4;
493;3;1267;L;1;4;;984;238;985;4;
493;3;3059;L;1;4;;1996;1995;1306;4;
493;3;4207;L;1;4;;2160;228;532;4;
493;3;4339;L;1;4;;2228;1109;102;4;
493;3;4320;L;1;4;;2225;158;475;4;
493;3;843;L;1;4;;495;1143;2371;4;
493;3;2603;L;1;4;;693;495;1224;4;
493;3;4594;L;1;4;;693;2469;495;4;
493;3;2600;L;1;4;;1227;1102;495;4;
493;3;1336;L;1;4;;2356;2404;60;4;
493;3;2674;L;1;4;;587;675;115;4;
493;3;949;L;1;3;;1065;15;2152;4;
493;3;2916;L;1;4;;361;103;1213;4;
493;3;4590;L;1;4;;589;1858;113;4;
493;3;907;L;1;3;;252;2371;239;4;
493;3;623;L;1;4;;376;158;346;4;
493;3;628;L;1;4;;156;704;708;4;
493;3;1278;L;1;4;;987;52;988;4;
493;3;635;L;1;4;;158;532;376;4;
493;3;4324;L;1;4;;2226;102;526;4;
493;3;640;L;1;4;;279;27;58;4;
