CID;TABCD;LCD;ALLOCATED
348;46;208;0
348;46;209;0
348;46;210;0
348;46;211;0
348;46;212;0
348;46;213;0
348;46;214;0
348;46;215;0
348;46;216;0
348;46;217;0
348;46;218;0
348;46;219;0
348;46;220;0
348;46;221;0
348;46;222;0
348;46;223;0
348;46;224;0
348;46;225;0
348;46;226;0
348;46;227;0
348;46;228;0
348;46;229;0
348;46;230;0
348;46;231;0
348;46;232;0
348;46;233;0
348;46;234;0
348;46;235;0
348;46;236;0
348;46;237;0
348;46;238;0
348;46;239;0
348;46;240;0
348;46;241;0
348;46;242;0
348;46;243;0
348;46;244;0
348;46;245;0
348;46;246;0
348;46;247;0
348;46;248;0
348;46;249;0
348;46;250;0
348;46;251;0
348;46;252;0
348;46;253;0
348;46;254;0
348;46;255;0
348;46;256;0
348;46;257;0
348;46;258;0
348;46;259;0
348;46;260;0
348;46;261;0
348;46;262;0
348;46;263;0
348;46;264;0
348;46;265;0
348;46;266;0
348;46;267;0
348;46;268;0
348;46;269;0
348;46;270;0
348;46;271;0
348;46;272;0
348;46;273;0
348;46;274;0
348;46;275;0
348;46;276;0
348;46;277;0
348;46;278;0
348;46;279;0
348;46;280;0
348;46;281;0
348;46;282;0
348;46;283;0
348;46;284;0
348;46;285;0
348;46;286;0
348;46;287;0
348;46;288;0
348;46;289;0
348;46;290;0
348;46;291;0
348;46;292;0
348;46;293;0
348;46;294;0
348;46;295;0
348;46;296;0
348;46;297;0
348;46;298;0
348;46;299;0
348;46;300;0
348;46;301;0
348;46;302;0
348;46;303;0
348;46;304;0
348;46;305;0
348;46;306;0
348;46;307;0
348;46;308;0
348;46;309;0
348;46;310;0
348;46;311;0
348;46;312;0
348;46;313;0
348;46;314;0
348;46;315;0
348;46;316;0
348;46;317;0
348;46;318;0
348;46;319;0
348;46;320;0
348;46;321;0
348;46;322;0
348;46;323;0
348;46;324;0
348;46;325;0
348;46;326;0
348;46;327;0
348;46;328;0
348;46;329;0
348;46;330;0
348;46;331;0
348;46;332;0
348;46;333;0
348;46;334;0
348;46;335;0
348;46;336;0
348;46;337;0
348;46;338;0
348;46;339;0
348;46;340;0
348;46;341;0
348;46;342;0
348;46;343;0
348;46;344;0
348;46;345;0
348;46;346;0
348;46;347;0
348;46;348;0
348;46;349;0
348;46;350;0
348;46;351;0
348;46;352;0
348;46;353;0
348;46;354;0
348;46;355;0
348;46;356;0
348;46;357;0
348;46;358;0
348;46;359;0
348;46;360;0
348;46;361;0
348;46;362;0
348;46;363;0
348;46;364;0
348;46;365;0
348;46;366;0
348;46;367;0
348;46;368;0
348;46;369;0
348;46;370;0
348;46;371;0
348;46;372;0
348;46;373;0
348;46;374;0
348;46;375;0
348;46;376;0
348;46;377;0
348;46;378;0
348;46;379;0
348;46;380;0
348;46;381;0
348;46;382;0
348;46;383;0
348;46;384;0
348;46;385;0
348;46;386;0
348;46;387;0
348;46;388;0
348;46;389;0
348;46;390;0
348;46;391;0
348;46;392;0
348;46;393;0
