CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
503;13;54584;503;13;54879
503;13;54879;503;13;54881
503;13;54881;503;13;54584
503;13;54882;503;13;55296
503;13;55296;503;13;55417
503;13;55417;503;13;54882
503;13;54784;503;13;54828
503;13;54828;503;13;54784
503;13;54941;503;13;54952
503;13;54952;503;13;54941
503;13;54942;503;13;54957
503;13;54957;503;13;54942
503;13;54911;503;13;54921
503;13;54921;503;13;54911
503;13;54904;503;13;55074
503;13;55074;503;13;55082
503;13;55082;503;13;54904
503;13;54922;503;13;55076
503;13;55076;503;13;54922
503;13;54923;503;13;55063
503;13;55063;503;13;54923
503;13;55304;503;13;55324
503;13;55324;503;13;55304
503;13;55107;503;13;55325
503;13;55325;503;13;55107
503;13;30069;503;13;36052
503;13;36052;503;13;30069
503;13;73;503;13;30052
503;13;30052;503;13;73
503;13;42060;503;13;48052
503;13;48052;503;13;42060
503;13;36056;503;13;42052
503;13;42052;503;13;36056
503;13;55248;503;13;55339
503;13;55339;503;13;55248
503;13;54586;503;13;54588
503;13;54588;503;13;54896
503;13;54896;503;13;54586
503;13;54590;503;13;54914
503;13;54914;503;13;54590
503;13;54700;503;13;54862
503;13;54862;503;13;54700
503;13;54701;503;13;54723
503;13;54723;503;13;54701
503;13;54585;503;13;55289
503;13;55289;503;13;55291
503;13;55291;503;13;54585
503;13;54932;503;13;54956
503;13;54956;503;13;54932
503;13;54931;503;13;54951
503;13;54951;503;13;54931
503;13;54916;503;13;54918
503;13;54918;503;13;55089
503;13;55089;503;13;54916
503;13;54920;503;13;55034
503;13;55034;503;13;54920
503;13;54915;503;13;55300
503;13;55300;503;13;54915
503;13;54607;503;13;54970
503;13;54970;503;13;54607
503;13;54972;503;13;55239
503;13;55239;503;13;54972
503;13;55208;503;13;55322
503;13;55322;503;13;55208
503;13;55119;503;13;55169
503;13;55169;503;13;55119
503;13;54615;503;13;55113
503;13;55113;503;13;54615
503;13;55114;503;13;55190
503;13;55190;503;13;55114
503;13;54906;503;13;55050
503;13;55050;503;13;54906
503;13;54905;503;13;55059
503;13;55059;503;13;54905
503;13;55031;503;13;55080
503;13;55080;503;13;55031
503;13;54902;503;13;55032
503;13;55032;503;13;54902
503;13;54868;503;13;55011
503;13;55011;503;13;54868
503;13;54643;503;13;54678
503;13;54678;503;13;54643
503;13;55148;503;13;55217
503;13;55217;503;13;55148
503;13;54796;503;13;54829
503;13;54829;503;13;54796
503;13;54813;503;13;54833
503;13;54833;503;13;54836
503;13;54836;503;13;54813
503;13;54872;503;13;54875
503;13;54875;503;13;54872
503;13;54895;503;13;55286
503;13;55286;503;13;54895
503;13;54897;503;13;55298
503;13;55298;503;13;54897
503;13;54979;503;13;55165
503;13;55165;503;13;54979
503;13;54974;503;13;55188
503;13;55188;503;13;54974
503;13;55274;503;13;55277
503;13;55277;503;13;55274
503;13;55015;503;13;55018
503;13;55018;503;13;55015
503;13;55292;503;13;55297
503;13;55297;503;13;55292
503;13;55285;503;13;55288
503;13;55288;503;13;55285
503;13;55161;503;13;55218
503;13;55218;503;13;55161
503;13;55162;503;13;55164
503;13;55164;503;13;55202
503;13;55202;503;13;55162
503;13;54608;503;13;55251
503;13;55251;503;13;54608
503;13;55240;503;13;55253
503;13;55253;503;13;55240
503;13;55194;503;13;55254
503;13;55254;503;13;55194
503;13;55131;503;13;55166
503;13;55166;503;13;55168
503;13;55168;503;13;55131
503;13;55198;503;13;55221
503;13;55221;503;13;55198
503;13;54968;503;13;55238
503;13;55238;503;13;54968
503;13;55367;503;13;55392
503;13;55392;503;13;55367
503;13;54635;503;13;54639
503;13;54639;503;13;54635
503;13;54536;503;13;54640
503;13;54640;503;13;54642
503;13;54642;503;13;54536
503;13;55126;503;13;55189
503;13;55189;503;13;55126
503;13;55191;503;13;55192
503;13;55192;503;13;55191
503;13;54606;503;13;54966
503;13;54966;503;13;54606
503;13;54610;503;13;54612
503;13;54612;503;13;54610
503;13;54614;503;13;55125
503;13;55125;503;13;54614
503;13;54852;503;13;54855
503;13;54855;503;13;54852
503;13;54476;503;13;54478
503;13;54478;503;13;54476
503;13;54115;503;13;55424
503;13;55424;503;13;54115
