CID;TABCD;LCD;NEG_OFF_LCD;POS_OFF_LCD
502;12;7038;7198;6416
502;12;6416;7038;
502;12;1447;;1448
502;12;1448;1447;1449
502;12;1449;1448;1450
502;12;1450;1449;1451
502;12;1451;1450;
502;12;14096;;14097
502;12;14097;14096;14098
502;12;14098;14097;14099
502;12;14099;14098;
502;12;13927;;13045
502;12;13045;13927;12506
502;12;12506;13045;13046
502;12;13046;12506;13047
502;12;13047;13046;
502;12;13928;;12509
502;12;12509;13928;12510
502;12;12510;12509;
502;12;13352;;13353
502;12;13353;13352;13354
502;12;13354;13353;13929
502;12;13929;13354;
502;12;13508;;13499
502;12;13499;13508;13500
502;12;13500;13499;13501
502;12;13501;13500;
502;12;13110;;13111
502;12;13111;13110;13112
502;12;13112;13111;13113
502;12;13113;13112;
502;12;7235;;7234
502;12;7234;7235;
502;12;14226;;14227
502;12;14227;14226;
502;12;967;;968
502;12;968;967;
502;12;13314;;13315
502;12;13315;13314;13316
502;12;13316;13315;13317
502;12;13317;13316;
502;12;14197;;13986
502;12;13986;14197;
502;12;13858;;13859
502;12;13859;13858;
502;12;13319;;13320
502;12;13320;13319;13321
502;12;13321;13320;
502;12;13333;;13334
502;12;13334;13333;13335
502;12;13335;13334;
502;12;1214;;1215
502;12;1215;1214;1216
502;12;1216;1215;
502;12;13086;;13087
502;12;13087;13086;13088
502;12;13088;13087;13089
502;12;13089;13088;13090
502;12;13090;13089;13091
502;12;13091;13090;13092
502;12;13092;13091;
502;12;1218;;1219
502;12;1219;1218;
502;12;14036;;14037
502;12;14037;14036;
502;12;13074;;13075
502;12;13075;13074;14195
502;12;14195;13075;
502;12;13098;;13099
502;12;13099;13098;13100
502;12;13100;13099;
502;12;750;;751
502;12;751;750;752
502;12;752;751;
502;12;14029;;14030
502;12;14030;14029;
502;12;1273;;1274
502;12;1274;1273;744
502;12;744;1274;745
502;12;745;744;
502;12;747;;748
502;12;748;747;
502;12;13260;;13261
502;12;13261;13260;13262
502;12;13262;13261;13263
502;12;13263;13262;
502;12;18063;;18064
502;12;18064;18063;18065
502;12;18065;18064;18052
502;12;18052;18065;18053
502;12;18053;18052;18054
502;12;18054;18053;18055
502;12;18055;18054;18056
502;12;18056;18055;18057
502;12;18057;18056;18058
502;12;18058;18057;18059
502;12;18059;18058;18060
502;12;18060;18059;18061
502;12;18061;18060;18062
502;12;18062;18061;
502;12;42052;;42053
502;12;42053;42052;42054
502;12;42054;42053;42055
502;12;42055;42054;42056
502;12;42056;42055;42057
502;12;42057;42056;42058
502;12;42058;42057;42059
502;12;42059;42058;
502;12;24052;;24053
502;12;24053;24052;24054
502;12;24054;24053;24055
502;12;24055;24054;24056
502;12;24056;24055;24057
502;12;24057;24056;24058
502;12;24058;24057;24059
502;12;24059;24058;24060
502;12;24060;24059;24061
502;12;24061;24060;24062
502;12;24062;24061;24063
502;12;24063;24062;
502;12;976;;977
502;12;977;976;
502;12;13357;;13358
502;12;13358;13357;
502;12;14193;;14194
502;12;14194;14193;
502;12;6966;;6967
502;12;6967;6966;6674
502;12;6674;6967;
502;12;6759;;6760
502;12;6760;6759;6761
502;12;6761;6760;
502;12;1407;;1408
502;12;1408;1407;
502;12;12301;;
502;12;12202;;12298
502;12;12298;12202;12203
502;12;12203;12298;12204
502;12;12204;12203;12205
502;12;12205;12204;12206
502;12;12206;12205;12207
502;12;12207;12206;12208
502;12;12208;12207;12209
502;12;12209;12208;12210
502;12;12210;12209;
502;12;12213;;12211
502;12;12211;12213;12212
502;12;12212;12211;
502;12;12227;;
502;12;12320;;
502;12;12253;;
502;12;12255;;
502;12;12330;;
502;12;12221;;
502;12;12223;;
502;12;12225;;
502;12;12235;;
502;12;12311;;
502;12;12313;;
502;12;12287;;
502;12;12295;;
502;12;12328;;
502;12;12263;;
502;12;12265;;
502;12;12271;;
502;12;12267;;
502;12;12233;;
502;12;12251;;
502;12;12315;;
502;12;12309;;
502;12;12261;;
502;12;12273;;
502;12;12275;;
502;12;12269;;
502;12;6421;;6666
502;12;6666;6421;6420
502;12;6420;6666;6721
502;12;6721;6420;6419
502;12;6419;6721;
502;12;6978;;6979
502;12;6979;6978;6980
502;12;6980;6979;6981
502;12;6981;6980;
502;12;6425;;6424
502;12;6424;6425;7199
502;12;7199;6424;
502;12;6983;;6984
502;12;6984;6983;
502;12;7183;;7184
502;12;7184;7183;7185
502;12;7185;7184;7186
502;12;7186;7185;
502;12;7229;;7230
502;12;7230;7229;7231
502;12;7231;7230;7232
502;12;7232;7231;
502;12;6763;;6764
502;12;6764;6763;6765
502;12;6765;6764;
502;12;6986;;6767
502;12;6767;6986;6768
502;12;6768;6767;6769
502;12;6769;6768;
502;12;6771;;6772
502;12;6772;6771;6773
502;12;6773;6772;6776
502;12;6776;6773;6777
502;12;6777;6776;
502;12;13878;;13616
502;12;13616;13878;13617
502;12;13617;13616;13618
502;12;13618;13617;14131
502;12;14131;13618;14220
502;12;14220;14131;
502;12;6446;;7146
502;12;7146;6446;7147
502;12;7147;7146;7148
502;12;7148;7147;6447
502;12;6447;7148;6624
502;12;6624;6447;7149
502;12;7149;6624;6448
502;12;6448;7149;6451
502;12;6451;6448;
502;12;6898;;6445
502;12;6445;6898;6623
502;12;6623;6445;7143
502;12;7143;6623;7144
502;12;7144;7143;7145
502;12;7145;7144;
502;12;996;;997
502;12;997;996;998
502;12;998;997;
502;12;757;;758
502;12;758;757;
502;12;787;;1233
502;12;1233;787;
502;12;13443;;13444
